Date,Close
06/04/2001 23:58:00,"1,110734"
13/04/2001 23:58:00,"1,1236"
20/04/2001 23:58:00,"1,110739"
27/04/2001 23:58:00,"1,109268"
04/05/2001 23:58:00,"1,120451"
11/05/2001 23:58:00,"1,127263"
18/05/2001 23:58:00,"1,138044"
25/05/2001 23:58:00,"1,169862"
01/06/2001 23:58:00,"1,182036"
08/06/2001 23:58:00,"1,176062"
15/06/2001 23:58:00,"1,159281"
22/06/2001 23:58:00,"1,1654"
29/06/2001 23:58:00,"1,1766"
06/07/2001 23:58:00,"1,1777"
13/07/2001 23:58:00,"1,1696"
20/07/2001 23:58:00,"1,1474"
27/07/2001 23:58:00,"1,1391"
03/08/2001 23:58:00,"1,1305"
10/08/2001 23:58:00,"1,1192"
17/08/2001 23:58:00,"1,0889"
24/08/2001 23:58:00,"1,0925"
31/08/2001 23:58:00,"1,0951"
07/09/2001 23:58:00,"1,1016"
14/09/2001 23:58:00,"1,0858"
21/09/2001 23:58:00,"1,093"
28/09/2001 23:58:00,"1,0966"
05/10/2001 23:58:00,"1,0884"
12/10/2001 23:58:00,"1,0967"
19/10/2001 23:58:00,"1,1117"
26/10/2001 23:58:00,"1,1201"
02/11/2001 23:58:00,"1,1056"
09/11/2001 23:58:00,"1,1187"
16/11/2001 23:58:00,"1,1303"
23/11/2001 23:58:00,"1,1388"
30/11/2001 23:58:00,"1,1159"
07/12/2001 23:58:00,"1,1225"
14/12/2001 23:58:00,"1,1073"
21/12/2001 23:58:00,"1,1255"
28/12/2001 23:58:00,"1,1291"
04/01/2002 23:58:00,"1,1173"
11/01/2002 23:58:00,"1,1202"
18/01/2002 23:58:00,"1,1299"
25/01/2002 23:58:00,"1,1562"
01/02/2002 23:58:00,"1,1604"
08/02/2002 23:58:00,"1,1459"
15/02/2002 23:58:00,"1,1448"
22/02/2002 23:58:00,"1,1429"
01/03/2002 23:58:00,"1,1543"
08/03/2002 23:58:00,"1,1446"
15/03/2002 23:58:00,"1,1319"
22/03/2002 23:58:00,"1,1382"
29/03/2002 23:58:00,"1,1468"
05/04/2002 23:58:00,"1,1377"
12/04/2002 23:58:00,"1,1364"
19/04/2002 23:58:00,"1,1202"
26/04/2002 23:58:00,"1,109"
03/05/2002 23:58:00,"1,0896"
10/05/2002 23:58:00,"1,0978"
17/05/2002 23:58:00,"1,0866"
24/05/2002 23:58:00,"1,0862"
31/05/2002 23:58:00,"1,0704"
07/06/2002 23:58:00,"1,0603"
14/06/2002 23:58:00,"1,0572"
21/06/2002 23:58:00,"1,03"
28/06/2002 23:58:00,"1,0085"
05/07/2002 23:58:00,"1,0272"
12/07/2002 23:58:00,"1,0091"
19/07/2002 23:58:00,"0,98795"
26/07/2002 23:58:00,"1,0138"
02/08/2002 23:58:00,"1,0125"
09/08/2002 23:58:00,"1,0306"
16/08/2002 23:58:00,"1,013"
23/08/2002 23:58:00,"1,0283"
30/08/2002 23:58:00,"1,0183"
06/09/2002 23:58:00,"1,0191"
13/09/2002 23:58:00,"1,0293"
20/09/2002 23:58:00,"1,0172"
27/09/2002 23:58:00,"1,0207"
04/10/2002 23:58:00,"1,0205"
11/10/2002 23:58:00,"1,0121"
18/10/2002 23:58:00,"1,0277"
25/10/2002 23:58:00,"1,024"
01/11/2002 23:58:00,"1,003"
08/11/2002 23:58:00,"0,98678"
15/11/2002 23:58:00,"0,9898"
22/11/2002 23:58:00,"1,0028"
29/11/2002 23:58:00,"1,0057"
06/12/2002 23:58:00,"0,99079"
13/12/2002 23:58:00,"0,9757"
20/12/2002 23:58:00,"0,97276"
27/12/2002 23:58:00,"0,95685"
03/01/2003 23:58:00,"0,95831"
10/01/2003 23:58:00,"0,94536"
17/01/2003 23:58:00,"0,93703"
24/01/2003 23:58:00,"0,92174"
31/01/2003 23:58:00,"0,92842"
07/02/2003 23:58:00,"0,9237"
14/02/2003 23:58:00,"0,92593"
21/02/2003 23:58:00,"0,92833"
28/02/2003 23:58:00,"0,92541"
07/03/2003 23:58:00,"0,90876"
14/03/2003 23:58:00,"0,93049"
21/03/2003 23:58:00,"0,9494"
28/03/2003 23:58:00,"0,92756"
04/04/2003 23:58:00,"0,93119"
11/04/2003 23:58:00,"0,93432"
18/04/2003 23:58:00,"0,91836"
25/04/2003 23:58:00,"0,90588"
02/05/2003 23:58:00,"0,89039"
09/05/2003 23:58:00,"0,86941"
16/05/2003 23:58:00,"0,86229"
23/05/2003 23:58:00,"0,84424"
30/05/2003 23:58:00,"0,84918"
06/06/2003 23:58:00,"0,85463"
13/06/2003 23:58:00,"0,84225"
20/06/2003 23:58:00,"0,86103"
27/06/2003 23:58:00,"0,87512"
04/07/2003 23:58:00,"0,87199"
11/07/2003 23:58:00,"0,88645"
18/07/2003 23:58:00,"0,887"
25/07/2003 23:58:00,"0,86821"
01/08/2003 23:58:00,"0,88637"
08/08/2003 23:58:00,"0,88488"
15/08/2003 23:58:00,"0,88873"
22/08/2003 23:58:00,"0,91971"
29/08/2003 23:58:00,"0,91025"
05/09/2003 23:58:00,"0,90074"
12/09/2003 23:58:00,"0,88527"
19/09/2003 23:58:00,"0,87935"
26/09/2003 23:58:00,"0,87123"
03/10/2003 23:58:00,"0,86393"
10/10/2003 23:58:00,"0,84688"
17/10/2003 23:58:00,"0,85572"
24/10/2003 23:58:00,"0,84861"
31/10/2003 23:58:00,"0,86229"
07/11/2003 23:58:00,"0,8679"
14/11/2003 23:58:00,"0,8489"
21/11/2003 23:58:00,"0,83928"
28/11/2003 23:58:00,"0,83354"
05/12/2003 23:58:00,"0,82244"
12/12/2003 23:58:00,"0,81526"
19/12/2003 23:58:00,"0,80749"
26/12/2003 23:58:00,"0,80451"
02/01/2004 23:58:00,"0,79403"
09/01/2004 23:58:00,"0,77767"
16/01/2004 23:58:00,"0,80645"
23/01/2004 23:58:00,"0,79233"
30/01/2004 23:58:00,"0,80308"
06/02/2004 23:58:00,"0,78784"
13/02/2004 23:58:00,"0,78438"
20/02/2004 23:58:00,"0,79567"
27/02/2004 23:58:00,"0,80366"
05/03/2004 23:58:00,"0,80632"
12/03/2004 23:58:00,"0,81967"
19/03/2004 23:58:00,"0,81506"
26/03/2004 23:58:00,"0,82672"
02/04/2004 23:58:00,"0,8244"
09/04/2004 23:58:00,"0,8274"
16/04/2004 23:58:00,"0,83313"
23/04/2004 23:58:00,"0,84696"
30/04/2004 23:58:00,"0,83438"
07/05/2004 23:58:00,"0,84012"
14/05/2004 23:58:00,"0,84196"
21/05/2004 23:58:00,"0,83215"
28/05/2004 23:58:00,"0,81873"
04/06/2004 23:58:00,"0,81553"
11/06/2004 23:58:00,"0,83222"
18/06/2004 23:58:00,"0,82338"
25/06/2004 23:58:00,"0,82264"
02/07/2004 23:58:00,"0,81228"
09/07/2004 23:58:00,"0,80704"
16/07/2004 23:58:00,"0,80392"
23/07/2004 23:58:00,"0,82461"
30/07/2004 23:58:00,"0,83222"
06/08/2004 23:58:00,"0,81116"
13/08/2004 23:58:00,"0,80906"
20/08/2004 23:58:00,"0,81136"
27/08/2004 23:58:00,"0,83132"
03/09/2004 23:58:00,"0,82939"
10/09/2004 23:58:00,"0,8148"
17/09/2004 23:58:00,"0,82088"
24/09/2004 23:58:00,"0,81473"
01/10/2004 23:58:00,"0,80548"
08/10/2004 23:58:00,"0,80574"
15/10/2004 23:58:00,"0,80122"
22/10/2004 23:58:00,"0,79108"
29/10/2004 23:58:00,"0,78419"
05/11/2004 23:58:00,"0,77042"
12/11/2004 23:58:00,"0,77101"
19/11/2004 23:58:00,"0,7657"
26/11/2004 23:58:00,"0,75245"
03/12/2004 23:58:00,"0,74644"
10/12/2004 23:58:00,"0,75626"
17/12/2004 23:58:00,"0,75109"
24/12/2004 23:58:00,"0,73866"
31/12/2004 23:58:00,"0,73866"
07/01/2005 23:58:00,"0,76564"
14/01/2005 23:58:00,"0,76313"
21/01/2005 23:58:00,"0,76687"
28/01/2005 23:58:00,"0,76699"
04/02/2005 23:58:00,"0,7734"
11/02/2005 23:58:00,"0,77688"
18/02/2005 23:58:00,"0,76488"
25/02/2005 23:58:00,"0,75775"
04/03/2005 23:58:00,"0,75489"
11/03/2005 23:58:00,"0,74223"
18/03/2005 23:58:00,"0,75115"
25/03/2005 23:58:00,"0,77184"
01/04/2005 23:58:00,"0,77604"
08/04/2005 23:58:00,"0,77447"
15/04/2005 23:58:00,"0,7734"
22/04/2005 23:58:00,"0,76505"
29/04/2005 23:58:00,"0,77381"
06/05/2005 23:58:00,"0,77924"
13/05/2005 23:58:00,"0,7907"
20/05/2005 23:58:00,"0,79637"
27/05/2005 23:58:00,"0,79561"
03/06/2005 23:58:00,"0,81887"
10/06/2005 23:58:00,"0,82433"
17/06/2005 23:58:00,"0,81693"
24/06/2005 23:58:00,"0,8272"
01/07/2005 23:58:00,"0,83612"
08/07/2005 23:58:00,"0,83766"
15/07/2005 23:58:00,"0,8305"
22/07/2005 23:58:00,"0,82829"
29/07/2005 23:58:00,"0,82481"
05/08/2005 23:58:00,"0,8111"
12/08/2005 23:58:00,"0,8036"
19/08/2005 23:58:00,"0,82305"
26/08/2005 23:58:00,"0,81142"
02/09/2005 23:58:00,"0,79707"
09/09/2005 23:58:00,"0,80451"
16/09/2005 23:58:00,"0,8148"
23/09/2005 23:58:00,"0,8305"
30/09/2005 23:58:00,"0,82926"
07/10/2005 23:58:00,"0,82529"
14/10/2005 23:58:00,"0,82802"
21/10/2005 23:58:00,"0,83654"
28/10/2005 23:58:00,"0,82699"
04/11/2005 23:58:00,"0,84652"
11/11/2005 23:58:00,"0,85404"
18/11/2005 23:58:00,"0,84911"
25/11/2005 23:58:00,"0,85404"
02/12/2005 23:58:00,"0,85455"
09/12/2005 23:58:00,"0,84559"
16/12/2005 23:58:00,"0,83236"
23/12/2005 23:58:00,"0,84345"
30/12/2005 23:58:00,"0,84431"
06/01/2006 23:58:00,"0,82277"
13/01/2006 23:58:00,"0,82583"
20/01/2006 23:58:00,"0,82393"
27/01/2006 23:58:00,"0,8244"
03/02/2006 23:58:00,"0,83174"
10/02/2006 23:58:00,"0,839"
17/02/2006 23:58:00,"0,83745"
24/02/2006 23:58:00,"0,84189"
03/03/2006 23:58:00,"0,83119"
10/03/2006 23:58:00,"0,84126"
17/03/2006 23:58:00,"0,81967"
24/03/2006 23:58:00,"0,83091"
31/03/2006 23:58:00,"0,82515"
07/04/2006 23:58:00,"0,82679"
14/04/2006 23:58:00,"0,82604"
21/04/2006 23:58:00,"0,81031"
28/04/2006 23:58:00,"0,79139"
05/05/2006 23:58:00,"0,7853"
12/05/2006 23:58:00,"0,77363"
19/05/2006 23:58:00,"0,78394"
26/05/2006 23:58:00,"0,78481"
02/06/2006 23:58:00,"0,77429"
09/06/2006 23:58:00,"0,79108"
16/06/2006 23:58:00,"0,79202"
23/06/2006 23:58:00,"0,79847"
30/06/2006 23:58:00,"0,78229"
07/07/2006 23:58:00,"0,77979"
14/07/2006 23:58:00,"0,79089"
21/07/2006 23:58:00,"0,78808"
28/07/2006 23:58:00,"0,78425"
04/08/2006 23:58:00,"0,77634"
11/08/2006 23:58:00,"0,78573"
18/08/2006 23:58:00,"0,77954"
25/08/2006 23:58:00,"0,78315"
01/09/2006 23:58:00,"0,77906"
08/09/2006 23:58:00,"0,78908"
15/09/2006 23:58:00,"0,79045"
22/09/2006 23:58:00,"0,78125"
29/09/2006 23:58:00,"0,78796"
06/10/2006 23:58:00,"0,7934"
13/10/2006 23:58:00,"0,79968"
20/10/2006 23:58:00,"0,79264"
27/10/2006 23:58:00,"0,78579"
03/11/2006 23:58:00,"0,78604"
10/11/2006 23:58:00,"0,77519"
17/11/2006 23:58:00,"0,77967"
24/11/2006 23:58:00,"0,76423"
01/12/2006 23:58:00,"0,75081"
08/12/2006 23:58:00,"0,75654"
15/12/2006 23:58:00,"0,76342"
22/12/2006 23:58:00,"0,76121"
29/12/2006 23:58:00,"0,75769"
05/01/2007 23:58:00,"0,76882"
12/01/2007 23:58:00,"0,77351"
19/01/2007 23:58:00,"0,77107"
26/01/2007 23:58:00,"0,77453"
02/02/2007 23:58:00,"0,77143"
09/02/2007 23:58:00,"0,76882"
16/02/2007 23:58:00,"0,76115"
23/02/2007 23:58:00,"0,75942"
02/03/2007 23:58:00,"0,75832"
09/03/2007 23:58:00,"0,76225"
16/03/2007 23:58:00,"0,75069"
23/03/2007 23:58:00,"0,75205"
30/03/2007 23:58:00,"0,74856"
06/04/2007 23:58:00,"0,74466"
13/04/2007 23:58:00,"0,73954"
20/04/2007 23:58:00,"0,73513"
27/04/2007 23:58:00,"0,73384"
04/05/2007 23:58:00,"0,73589"
11/05/2007 23:58:00,"0,73959"
18/05/2007 23:58:00,"0,73992"
25/05/2007 23:58:00,"0,74333"
01/06/2007 23:58:00,"0,74338"
08/06/2007 23:58:00,"0,74845"
15/06/2007 23:58:00,"0,74811"
22/06/2007 23:58:00,"0,74399"
29/06/2007 23:58:00,"0,73877"
06/07/2007 23:58:00,"0,73368"
13/07/2007 23:58:00,"0,72516"
20/07/2007 23:58:00,"0,72286"
27/07/2007 23:58:00,"0,7326"
03/08/2007 23:58:00,"0,72532"
10/08/2007 23:58:00,"0,73051"
17/08/2007 23:58:00,"0,74091"
24/08/2007 23:58:00,"0,73287"
31/08/2007 23:58:00,"0,73298"
07/09/2007 23:58:00,"0,72627"
14/09/2007 23:58:00,"0,72192"
21/09/2007 23:58:00,"0,71028"
28/09/2007 23:58:00,"0,70304"
05/10/2007 23:58:00,"0,70636"
12/10/2007 23:58:00,"0,70572"
19/10/2007 23:58:00,"0,70097"
26/10/2007 23:58:00,"0,69478"
02/11/2007 23:58:00,"0,69023"
09/11/2007 23:58:00,"0,68143"
16/11/2007 23:58:00,"0,68259"
23/11/2007 23:58:00,"0,6744"
30/11/2007 23:58:00,"0,68348"
07/12/2007 23:58:00,"0,68185"
14/12/2007 23:58:00,"0,69266"
21/12/2007 23:58:00,"0,69628"
28/12/2007 23:58:00,"0,67944"
04/01/2008 23:58:00,"0,67774"
11/01/2008 23:58:00,"0,67613"
18/01/2008 23:58:00,"0,68404"
25/01/2008 23:58:00,"0,68143"
01/02/2008 23:58:00,"0,67568"
08/02/2008 23:58:00,"0,68932"
15/02/2008 23:58:00,"0,68138"
22/02/2008 23:58:00,"0,67449"
29/02/2008 23:58:00,"0,65824"
07/03/2008 23:58:00,"0,65206"
14/03/2008 23:58:00,"0,6421"
21/03/2008 23:58:00,"0,63706"
28/03/2008 23:58:00,"0,63448"
04/04/2008 23:58:00,"0,63545"
11/04/2008 23:58:00,"0,63295"
18/04/2008 23:58:00,"0,63508"
25/04/2008 23:58:00,"0,63845"
02/05/2008 23:58:00,"0,64796"
09/05/2008 23:58:00,"0,64725"
16/05/2008 23:58:00,"0,64292"
23/05/2008 23:58:00,"0,63351"
30/05/2008 23:58:00,"0,64276"
